82;lieu; ;8;RUE; ;EDOUARD NIEUPORT;92150;SURESNES;8 RUE EDOUARD NIEUPORT;BANO;920733125G-8;0.60000002; ;8;RUE EDOUARD NIEUPORT;ECLUSE-BELVEDERE;2400000001000000010004006D0F00000C00000001000000B8D5CCC0FF14B4B2F3E9E411
83;lieu; ;10;RUE; ;EMILE DUCLAUX;92150;SURESNES;10 RUE EMILE DUCLAUX;BANO;920733150J-10;0.60000002; ;10;RUE EMILE DUCLAUX;ECLUSE-BELVEDERE;2400000001000000010004006D0F00000C00000001000000A28E8AC2FF14899EA0F0E411
84;lieu; ;150;RUE; ;GAMBETTA;92150;SURESNES;150 RUE GAMBETTA;IMMERGIS; ;1.00000000; ;150;RUE GAMBETTA;ECLUSE-BELVEDERE;2400000001000000010004006D0F00000C000000010000009AC781C0FF1485C6B6F1E411
85;lieu; ;146;RUE; ;GAMBETTA;92150;SURESNES;146 RUE GAMBETTA;IMMERGIS; ;1.00000000; ;146;RUE GAMBETTA;ECLUSE-BELVEDERE;2400000001000000010004006D0F00000C00000001000000A2FFF5BFFF1488E4A7F1E411
86;lieu; ;73;RUE;DES;CHENES;92150;SURESNES;73 RUE DES CHENES;IMMERGIS;4812;1.00000000; ;73;RUE DES CHENES;LIBERTE;2400000001000000010004006D0F00000C00000001000000878BA5BBFF1486CCDBF2E411
87;lieu; ;138;RUE; ;GAMBETTA;92150;SURESNES;138 RUE GAMBETTA;IMMERGIS; ;1.00000000; ;138;RUE GAMBETTA;ECLUSE-BELVEDERE;2400000001000000010004006D0F00000C000000010000009AFEDFBFFF14809D8BF1E411
88;lieu; ;14;RUE;DES;CHENES;92150;SURESNES;14 RUE DES CHENES;IMMERGIS;1156;1.00000000; ;14;RUE DES CHENES;LIBERTE;2400000001000000010004006D0F00000C0000000100000097ED87B8FF14A9E389F2E411
89;lieu; ;19;AVENUE; ;EDOUARD VAILLANT;92150;SURESNES;19 AVENUE EDOUARD VAILLANT;IMMERGIS; ;1.00000000; ;19;AVENUE EDOUARD VAILLANT;CITE JARDINS;2400000001000000010004006D0F00000C00000001000000AEC6ACB1FF14AFE1CFE0E411
90;lieu; ;8;RUE; ;CARNOT;92150;SURESNES;8 RUE CARNOT;BANO;920731425J-8;0.60000002; ;8;RUE CARNOT;CENTRE VILLE;2400000001000000010004006D0F00000C000000010000009CDFE3BBFF14BE8ABBE9E411
91;lieu; ;1;RUE; ;CHARLES PEGUY;92150;SURESNES;1 RUE CHARLES PEGUY;BANO;920731460X-1;0.60000002; ;1;RUE CHARLES PEGUY;CENTRE VILLE;2400000001000000010004006D0F00000C0000000100000093EEFBBBFF148291FEE5E411
